PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Gomez, JM; Garcia, D; Zamora, R				Garcia, Daniel/A-1236-2011	Garcia, Daniel/0000-0002-7334-7836			Impact of vertebrate acorn- and seedling-predators on a Mediterranean Quercus pyrenaica forest								FOREST ECOLOGY AND MANAGEMENT				180	1-3			125	134		10.1016/S0378-1127(02)00608-4			JUL 17 2003	2003										97	4	0	94	0	103			0378-1127			WOS:000184311800011		
J	de Figueroa, JMT; Luzon-Ortega, JM; Sanchez-Ortega, A				Tierno de Figueroa, Jose Manuel/K-8143-2014	Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815			Protandry and its relationship with adult size in some Spanish stoneflies species (Plecoptera)								ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA				96	4			560	562		10.1603/0013-8746(2003)096[0560:PAIRWA]2.0.CO;2			JUL 2003	2003										3	0	0	3	0	3			0013-8746	1938-2901		WOS:000184762000019		
J	Moreno, G; Sanchez, A; Castillo, A; Singer, H; Illana, C								Nivicolous myxomycetes from the Sierra Nevada National Park (Spain)								MYCOTAXON				87				223	242					JUL-SEP 2003	2003										9	0	0	11	0	11			0093-4666			WOS:000185523700024		
J	Torres-Ruiz, J; Pesquera, A; Gil-Crespo, PP; Velilla, N				Pesquera Perez, Alfonso/G-9800-2015; Torres-Ruiz, Jose/H-9275-2015; Gil-Crespo, Pedro/G-9876-2015	Pesquera Perez, Alfonso/0000-0003-3201-0839; Torres-Ruiz, Jose/0000-0002-0746-9413; Gil-Crespo, Pedro/0000-0001-9691-2554			Origin and petrogenetic implications of tourmaline-rich rocks in the Sierra Nevada (Betic Cordillera, southeastern Spain)								CHEMICAL GEOLOGY				197	1-4			55	86		10.1016/S0009-2541(02)00357-1			JUN 15 2003	2003										29	1	0	0	0	29			0009-2541	1878-5999		WOS:000183190400004		
J	Gonzalez-Megias, A; Gomez, JM								Consequences of removing a keystone herbivore for the abundance and diversity of arthropods associated with a cruciferous shrub								ECOLOGICAL ENTOMOLOGY				28	3			299	308		10.1046/j.1365-2311.2003.00510.x			JUN 2003	2003										18	0	0	21	0	21			0307-6946			WOS:000183157100005		
J	Torres-Ruiz, J; Pesquera, A; Sanchez-Vizcaino, VL				Pesquera Perez, Alfonso/G-9800-2015; Torres-Ruiz, Jose/H-9275-2015; LOPEZ SANCHEZ-VIZCAINO, VICENTE/A-1974-2010	Pesquera Perez, Alfonso/0000-0003-3201-0839; Torres-Ruiz, Jose/0000-0002-0746-9413; LOPEZ SANCHEZ-VIZCAINO, VICENTE/0000-0003-0762-3692			Chromian tourmaline and associated Cr-bearing minerals from the Nevado-Filabride complex (Betic Cordilleras, SE Spain)								MINERALOGICAL MAGAZINE				67	3			517	533		10.1180/0026461036730114			JUN 2003	2003										6	0	0	0	0	6			0026-461X	1471-8022		WOS:000184050600006		
J	Moleon, M; Gil-Sanchez, JM				Moleon, Marcos/K-2875-2014	Moleon, Marcos/0000-0002-3126-619X			Food habits of the wildcat (Felis silvestris) in a peculiar habitat: the Mediterranean high mountain								JOURNAL OF ZOOLOGY				260				17	22		10.1017/S0952836902003370			MAY 2003	2003										24	0	0	25	0	26			0952-8369			WOS:000183462900003		
J	Santiago-Moreno, J; Gomez-Brunet, A; Gonzalez-Bulnes, A; Malpaux, B; Chemineau, P; Pulido-Pastor, A; Lopez-Sebastian, A								Seasonal ovulatory activity and plasma prolactin concentrations in the Spanish ibex (Capra pyrenaica hispanica) maintained in captivity								REPRODUCTION NUTRITION DEVELOPMENT				43	3			217	224		10.1051/rnd:2003023			MAY-JUN 2003	2003										18	0	0	19	1	19			0926-5287			WOS:000186077200001	14620629	
J	Ruiz, AM; Ferhat, G; Alfaro, P; de Galdeano, CS; de Lacy, MC; Rodriguez-Caderot, G; Gil, AJ				Gil, Antonio/L-8173-2014; ALFARO GARCIA, PEDRO/H-2038-2015	Gil, Antonio/0000-0003-0351-4106; ALFARO GARCIA, PEDRO/0000-0002-2753-2969			Geodetic measurements of crustal deformation on NW-SE faults of the Betic Cordillera, southern Spain, 1999-2001								JOURNAL OF GEODYNAMICS				35	3			259	272	PII S0264-3707(02)00134-5	10.1016/S0264-3707(02)00134-5			APR 2003	2003										18	0	0	0	0	18			0264-3707			WOS:000180799200001		
J	Perez, JM; Granados, JE; Perez, MC; Marquez, FJ; Ferroglio, E; Rossi, L				Marquez, Francisco J./N-1849-2015	Marquez, Francisco J./0000-0002-1450-6235			A survey of the gastrointestinal nematodes of Spanish ibex (Capra pyrenaica) in a high mountain habitat								JOURNAL OF PARASITOLOGY				89	2			315	318		10.1645/0022-3395(2003)089[0315:ASOTGN]2.0.CO;2			APR 2003	2003										8	0	0	8	0	8			0022-3395			WOS:000182535500016	12760646	
J	Alba-Tercedor, J; Derka, T								Torleya nazarita sp n., a new species from Southern Spain (Ephemeroptera : Ephemerellidae)								AQUATIC INSECTS				25	1			23	32		10.1076/aqin.25.1.23.14022			MAR 2003	2003										3	1	0	4	0	4			0165-0424			WOS:000182986100004		
J	Hodar, JA; Castro, J; Zamora, R				Castro, Jorge/M-1509-2014	Castro, Jorge/0000-0002-6362-2240			Pine processionary caterpillar Thaumetopoea pityocampa as a new threat for relict Mediterranean Scots pine forests under climatic warming								BIOLOGICAL CONSERVATION				110	1			123	129	PII S0006-3207(02)00183-0	10.1016/S0006-3207(02)00183-0			MAR 2003	2003										85	5	0	78	0	93			0006-3207			WOS:000180506900013		
J	Booth-Rea, G; Azanon, JM; Garcia-Duenas, V; Augier, R; Sanchez-Gomez, M				Booth-Rea, Guillermo/I-4504-2015	Booth-Rea, Guillermo/0000-0003-1179-8321			A 'core-complex-like structure' formed by superimposed extension, folding and high-angle normal faulting. The Santi Petri dome (western Betics, Spain)								COMPTES RENDUS GEOSCIENCE				335	2			265	274		10.1016/S1631-0713(03)00026-9			FEB 2003	2003										13	0	0	1	0	13			1631-0713			WOS:000183174200010		
J	Braga, JC; Martin, JM; Quesada, C				Quesada, Cecilio/A-1563-2009				Patterns and average rates of late Neogene-Recent uplift of the Betic Cordillera, SE Spain								GEOMORPHOLOGY				50	1-3	SI		3	26	PII S0169-555X(02)00205-2	10.1016/S0169-555X(02)00205-2			FEB 1 2003	2003										127	0	0	33	0	128			0169-555X	1872-695X		WOS:000180823100002		
J	Garcia, AF; Zhu, Z; Ku, TL; de Galdeano, CS; Chadwick, OA; Montero, JC								Tectonically driven landscape development within the eastern Alpujarran Corridor, Betic Cordillera, SE Spain (Almeria)								GEOMORPHOLOGY				50	1-3	SI		83	110	PII S0169-555X(02)00209-X	10.1016/S0169-555X(02)00209-X			FEB 1 2003	2003										28	0	0	2	0	28			0169-555X			WOS:000180823100006		
J	Viseras, C; Calvache, ML; Soria, JM; Fernandez, J								Differential features of alluvial fans controlled by tectonic or eustatic accommodation space. Examples from the Betic Cordillera, Spain								GEOMORPHOLOGY				50	1-3	SI		181	202	PII S0169-555X(02)00214-3	10.1016/S0169-555X(02)00214-3			FEB 1 2003	2003										81	1	0	4	0	82			0169-555X	1872-695X		WOS:000180823100011		
S	Martinez Rica, J. P.						Nagy, Laszlo; Grabherr, Georg; Koerner, Christian; Thompson, Desmond B. A.		Diversity of alpine vertebrates in the Pyrenees and Sierra Nevada, Spain.								Alpine diversity in Europe		Ecological Studies		Volume 167				367	375					2003	2003										0	0	0	0	0	0			0070-8356 (ISSN print)		3-540-00108-5 (cloth)	BIOSIS:PREV200300488918		
J	Ruano, F.; Tinaut, A.				Ruano, Francisca/M-1028-2014	Ruano, Francisca/0000-0002-9806-7267			The history of entomology in the Sierra Nevada mountains (southern Spain) from 1813 to 2000 (1).				Historia de la entomologia en Sierra Nevada (Sur de Espana) de 1813 a 2000 (1).				Boletin de la Asociacion Espanola de Entomologia				27	1-4			109	126					2003	2003										0	0	0	1	0	1			0210-8984			ZOOREC:ZOOR14707054225		
J	Martinez Rica, J.P.								Diversity of alpine vertebrates in the Pyrenees and Sierra Nevada, Spain.								Ecological Studies				167				367	375					2003	2003										0	0	0	0	0	0			0070-8356			ZOOREC:ZOOR13900063639		
J	Gomez, A; Palacios, D; Luengo, E; Tanarro, LM; Schulte, L; Ramos, M				Ramos, Miguel/K-2230-2014; Tanarro, Luis Miguel/H-3381-2015; PALACIOS, DAVID/H-3737-2015	Ramos, Miguel/0000-0003-3648-6818; Tanarro, Luis Miguel/0000-0003-0871-7711; PALACIOS, DAVID/0000-0002-8289-0398			Talus instability in a recent deglaciation area and its relationship to buried ice and snow cover evolution (Picacho del Veleta, Sierra Nevada, Spain)								GEOGRAFISKA ANNALER SERIES A-PHYSICAL GEOGRAPHY				85A	2			165	182		10.1111/1468-0459.00196			2003	2003										9	0	0	1	0	9			0435-3676			WOS:000184473900003		
J	Critelli, S; Arribas, J; Le Pera, E; Tortosa, A; Marsaglia, KM; Latter, KK								The recycled orogenic sand provenance from an uplifted thrust belt, Betic Cordillera, southern Spain								JOURNAL OF SEDIMENTARY RESEARCH				73	1			72	81		10.1306/071002730072			JAN 2003	2003										31	0	0	2	0	31			1527-1404			WOS:000180490900008		
J	Perez, JM; Gonzalez, FJ; Granados, JE; Perez, MC; Fandos, P; Soriguer, RC; Serrano, E				Serrano, Emmanuel/J-4489-2013; Soriguer, Ramon/J-1494-2014; Fandos, Paulino/M-7304-2015; CSIC, EBD Donana/C-4157-2011	Serrano, Emmanuel/0000-0002-9799-9804; Soriguer, Ramon/0000-0002-9165-7766; Fandos, Paulino/0000-0002-9607-8931; CSIC, EBD Donana/0000-0003-4318-6602			Hematologic and biochemical reference intervals for Spanish ibex								JOURNAL OF WILDLIFE DISEASES				39	1			209	215					JAN 2003	2003										23	0	0	20	1	24			0090-3558			WOS:000181880500023	12685085	
J	Russell, William H.; McBride, Joe R.; Carnell, Ky								Influence of environmental factors on the regeneration of hardwood species on three streams in the Sierra Nevada.								Madrono				50	1			21	27					January-March 2003	2003										3	0	0	4	0	4			0024-9637			BIOSIS:PREV200300418635		
J	Desjardin, DL								A unique ballistosporic hypogeous sequestrate Lactarius from California								MYCOLOGIA				95	1			148	155		10.2307/3761974			JAN-FEB 2003	2003										17	0	0	18	0	18			0027-5514			WOS:000181049400020	21156601	
J	Jeekel, C.A.W.								Notes on some Chilopoda from the Sierra Nevada, Spain.								Myriapod Memoranda				6				89	101					2003	2003										1	0	0	1	0	1						ZOOREC:ZOOR14012067986		
J	Soriano, Ignasi				Soriano, Ignasi/F-4657-2016	Soriano, Ignasi/0000-0003-3875-7511			[On Pedicularis verticillata (Scrophulariaceae) of the Sierra Nevada mountains, Spain.]				Sobre la Pedicularis verticillata (SCROPHULARIACEAE) de Sierra Nevada.				ORSIS Organismes i Sistemes				18				103	106					2003	2003										0	0	0	0	0	0			0213-4039			BIOSIS:PREV200400230497		
J	Moreno-Rueda, G.								Nest-box selection by insectivorous birds in Sierra Nevada.				Seleccion de cajas-nido por aves insectivoras en Sierra Nevada.				Zoologica Baetica				13-14				131	138					2002-2003	2003										1	0	0	1	0	1			1130-4251			ZOOREC:ZOOR14212075470		
J	Asselbergs, J. E. F.								Bradyrrhoa adrianae Asselbergs, sp. n., from Spain. Epischidia (Epischidia) fulvostrigella (Eversmann, 1844) and Ancylosis (Ancylosis) maculifera Staudinger, 1870 new to the Spanish fauna (Lepidoptera: Pyralidae, Phycitinae).								SHILAP Revista de Lepidopterologia				30	120			291	295					30 Diciembre, 2002	2002										0	0	0	1	0	1			0300-5267			BIOSIS:PREV200300296382		
J	Martinez, T				Martinez, Teodora/H-5362-2015	Martinez, Teodora/0000-0003-2289-3439			Summer feeding strategy of Spanish ibex Capra pyrenaica and domestic sheep Ovis aries in south-eastern Spain								ACTA THERIOLOGICA				47	4			479	490		10.1007/BF03192472			DEC 2002	2002										9	2	0	11	0	12			0001-7051			WOS:000180049800010		
J	Soler, M; Martin-Vivaldi, M; Perez-Contreras, T				Perez-Contreras, Tomas/M-8065-2014; Martin-Vivaldi, Manuel/F-8256-2016	Perez-Contreras, Tomas/0000-0002-2271-1706; 			Identification of the sex responsible for recognition and the method of ejection of parasitic eggs in some potential common cuckoo hosts								ETHOLOGY				108	12			1093	1101		10.1046/j.1439-0310.2002.00841.x			DEC 2002	2002										28	0	0	27	0	28			0179-1613			WOS:000179799800005		
J	Mota, JF; Perez-Garcia, FJ; Jimenez, ML; Amate, JJ; Penas, J				Perez-Gacia, Francisco/N-7557-2014; Penas, Julio/N-4885-2014; Mota, Juan/M-2254-2014	Perez-Gacia, Francisco/0000-0002-5778-2803; Penas, Julio/0000-0001-6102-4610; Mota, Juan/0000-0001-5754-279X			Phytogeographical relationships among high mountain areas in the Baetic Ranges (South Spain)								GLOBAL ECOLOGY AND BIOGEOGRAPHY				11	6			497	504		10.1046/j.1466-822X.2002.00312.x			NOV 2002	2002										41	3	0	38	1	46			0960-7447			WOS:000179978200007		
J	Villar-Argaiz, M; Medina-Sanchez, JM; Carrillo, P				Medina-Sanchez, Juan Manuel/A-4703-2013; Villar-Argaiz, Manuel/L-9085-2014; Carrillo, Presentacion /I-1601-2015	Medina-Sanchez, Juan Manuel/0000-0003-0991-9331; 			Microbial plankton response to contrasting climatic conditions: insights from community structure, productivity and fraction stoichiometry								AQUATIC MICROBIAL ECOLOGY				29	3			253	266		10.3354/ame029253			OCT 23 2002	2002										21	0	0	20	0	22			0948-3055			WOS:000179257300004		
J	Angeler, DG; Garcia, G; Schagerl, M					Garcia, Gregorio/0000-0001-6686-9903			Heterotrophic euglenoid flagellates from the Sierra Nevada Natural Park area (Southern Spain)								CRYPTOGAMIE ALGOLOGIE				23	4			311	332					OCT-DEC 2002	2002										0	0	0	0	0	0			0181-1568			WOS:000181130000004		
J	Castro, J; Zamora, R; Hodar, JA				Castro, Jorge/M-1509-2014	Castro, Jorge/0000-0002-6362-2240			Mechanisms blocking Pinus sylvestris colonization of Mediterranean, mountain meadows								JOURNAL OF VEGETATION SCIENCE				13	5			725	731		10.1111/j.1654-1103.2002.tb02100.x			OCT 2002	2002										39	1	0	33	0	43			1100-9233			WOS:000180300000013		
J	Gutierrez Larena, B.; Fuertes Aguilar, J.; Nieto Feliner, G.				Fuertes Aguilar, Javier/A-3974-2010	Fuertes Aguilar, Javier/0000-0001-5649-4845			Glacial-induced altitudinal migrations in Armeria (Plumbaginaceae) inferred from patterns of chloroplast DNA haplotype sharing								Molecular Ecology				11	10			1965	1974		10.1046/j.1365-294X.2002.01594.x			October, 2002	2002										23	0	0	23	0	24			0962-1083			BIOSIS:PREV200200572419	12296941	
J	Larena, BG; Aguilar, JF; Feliner, GN				Fuertes Aguilar, Javier/A-3974-2010	Fuertes Aguilar, Javier/0000-0001-5649-4845			Glacial-induced altitudinal migrations in Armeria (Plumbaginaceae) inferred from patterns of chloroplast DNA haplotype sharing								MOLECULAR ECOLOGY				11	10			1965	1974					OCT 2002	2002										48	0	0	49	0	51			0962-1083	1365-294X		WOS:000178134500009		
J	de Figueroa, JMT; Luzon-Ortega, JM; Stewart, KW				Tierno de Figueroa, Jose Manuel/K-8143-2014	Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815			The drumming of Isoperla pallida aubert and Guadalgenus franzi (Aubert) (Plecoptera, Perlodidae), and review and evolutionary considerations of Southern Iberian Peninsula Perlodidae								ZOOLOGICAL SCIENCE				19	8			871	875					AUG 2002	2002										8	0	0	7	0	8			0289-0003			WOS:000179250500005		
J	Tierno de Figueroa, J M; Luzon-Ortega, J M; Stewart, K W								The drumming of Isoperla pallida Aubert and Guadalgenus franzi (Aubert) (Plecoptera, Perlodidae), and review and evolutionary considerations of Southern Iberian Peninsula Perlodidae.								Zoological science				19	8			871	5					2002-Aug	2002										0	0	0	0	0	0			0289-0003			MEDLINE:12193802	12193802	
J	Gil, AJ; Rodriguez-Caderot, G; Lacy, MC; Ruiz, AM; de Galdeano, CS; Alfaro, P				Gil, Antonio/L-8173-2014; ALFARO GARCIA, PEDRO/H-2038-2015	Gil, Antonio/0000-0003-0351-4106; ALFARO GARCIA, PEDRO/0000-0002-2753-2969			Establishment of a non-permanent GPS network to monitor the recent NE-SW deformation in the Granada Basin (Betic Cordillera, southern Spain)								STUDIA GEOPHYSICA ET GEODAETICA				46	3			395	409		10.1023/A:1019530716324			JUL 2002	2002										17	0	0	1	0	17			0039-3169			WOS:000177223000002		
J	Ramon Fernandez-Cardenete, Juan; Tierno de Figueroa, Jose Manuel				Tierno de Figueroa, Jose Manuel/K-8143-2014	Tierno de Figueroa, Jose Manuel/0000-0003-1616-9815			First records of Osmylus fulvicephalus (Scopoli. 1763) in southern Iberian Peninsula (Planipennia, Osmylidae).				Primera cita de Osmylus fulvicephalus (Scopoli. 1763) en el sur de la Peninsula Iberica (Planipennia, Osmylidae).				Boletin de la Asociacion Espanola de Entomologia				26	1-2			199	200					Junio 2002	2002										0	0	0	0	0	0			0210-8984			ZOOREC:ZOOR13900040704		
J	Hodar, JA; Zamora, R; Castro, J				Castro, Jorge/M-1509-2014	Castro, Jorge/0000-0002-6362-2240			Host utilisation by moth and larval survival of pine processionary caterpillar Thaumetopoea pityocampa in relation to food quality in three Pinus species								ECOLOGICAL ENTOMOLOGY				27	3			292	301		10.1046/j.1365-2311.2002.00415.x			JUN 2002	2002										48	5	0	47	0	53			0307-6946			WOS:000175841800005		
J	Donaire, T; Saez, R; Pascual, E				Donaire, Teodosio/P-7032-2014	Donaire, Teodosio/0000-0001-5582-2253			Rhyolitic globular peperites from the Aznalcollar mining district (Iberian Pyrite Belt, Spain): physical and chemical controls								JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH				114	1-2	SI		119	128	PII S0377-0273(01)00287-6	10.1016/S0377-0273(01)00287-6			MAY 15 2002	2002										15	2	0	0	0	17			0377-0273			WOS:000176479200010		
J	Martinez-Martinez, JM; Soto, JI; Balanya, JC								Orthogonal folding of extensional detachments: Structure and origin of the Sierra Nevada elongated dome (Betics, SE Spain)								TECTONICS				21	3					1012	10.1029/2001TC001283			MAY-JUN 2002	2002										49	0	0	2	0	49			0278-7407			WOS:000178945100007		
J	Guasch, H; Paulsson, M; Sabater, S				Guasch, Helena/I-6621-2016	Sabater, Sergi/0000-0003-3730-0261; Guasch, Helena/0000-0002-1264-5346			Effect of copper on algal communities from oligotrophic calcareous streams								JOURNAL OF PHYCOLOGY				38	2			241	248		10.1046/j.1529-8817.2002.01114.x			APR 2002	2002										44	0	0	39	0	44			0022-3646			WOS:000175149000002		
J	Jerome, CA; Ford, BA								The discovery of three genetic races of the dwarf mistletoe Arceuthobium americanum (Viscaceae) provides insight into the evolution of parasitic angiosperms								MOLECULAR ECOLOGY				11	3			387	405		10.1046/j.0962-1083.2002.01463.x			MAR 2002	2002										35	1	0	34	0	36			0962-1083			WOS:000174424000009	11918778	
J	Ortiz, PL; Arista, M; Talavera, S				Ortiz Ballesteros, Pedro Luis/G-3099-2015; Talavera, Salvador/G-3387-2015; 	Ortiz Ballesteros, Pedro Luis/0000-0002-4150-565X; Talavera, Salvador/0000-0002-6173-6754; Arista Palmero, Montserrat/0000-0003-0914-9525			Sex ratio and reproductive effort in the dioecious Juniperus communis subsp alpina (Suter) Celak. (Cupressaceae) along an altitudinal gradient								ANNALS OF BOTANY				89	2			205	211		10.1093/aob/mcf028			FEB 2002	2002										45	5	0	48	2	55			0305-7364			WOS:000174774300008	12099351	
J	Fernandez-Escudero, I; Pamilo, P; Seppa, P				Seppa, Perttu/A-9900-2011; Pamilo, Pekka/C-6907-2011				Biased sperm use by polyandrous queens of the ant Proformica longiseta								BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY				51	3			207	213		10.1007/S00265-001-0433-3			FEB 2002	2002										25	1	0	25	0	25			0340-5443			WOS:000174228100001		
J	Liu, ZL; Zhou, AY; Rodriguez, E								Photometric observations of the delta Scuti star UV Trianguli and its evolutionary status								CHINESE JOURNAL OF ASTRONOMY AND ASTROPHYSICS				2	1			59	65					FEB 2002	2002										8	0	0	0	0	8			1009-9271			WOS:000174082600007		
